"Name","State","Notes","User","Tags","Created","Runtime","Sweep","dataset_name","diameter","n_faces","n_steps","n_times","n_vertices","noise_factor","subdivisions","diff_dist","diff_dist_per_vertex","diff_duration","diff_duration_per_vertex","diff_seq_duration","diff_seq_duration_per_time_and_vertex","diff_seq_per_time_and_vertex","diff_seq_per_time_vertex_diameter","geodesic_dist","geodesic_dist_per_vertex","geodesic_duration","geodesic_regression_duration","geodesic_regression_duration_per_vertex","line_duration","linear_dist","linear_dist_per_vertex","linear_regression_duration","linear_regression_duration_per_vertex","relative_diff_dist","relative_diff_duration","relative_diff_seq_duration","relative_diff_seq_per_time_and_vertex","run_name","post_error","rmsd","rmsd_diameter"
"run_raxfxqg3","finished","-","adelemyers","","2023-08-10T02:16:48.000Z","1607","","synthetic","162000","1280","8","10","642","0.5","3","-3806549354088.5713","-5929204601.384068","-432.1634757518768","-0.6731518313892162","-1154.8516681194303","-0.17988343740178045","75.09087175177972","0.0004635238997023439","3806551320474.796","5929207664.290959","1154.852058172226","432.16368412971497","0.6731521559652881","0.00039005279541015625","1966386.224477077","3062.9068917088425","0.0002083778381347656","3.245760718610057e-7","-1935809.611919373","-2073941.6418764305","-2960757.317237164","-461.1771522176268","run_raxfxqg3","true","6016.648777454033","0.03713980726823477"
"run_ci2qcxsc","finished","-","adelemyers","","2023-08-10T01:59:43.000Z","1023","","synthetic","5400","320","8","10","162","0.5","2","-269428042.33895165","-1663136.0638206892","-212.08320879936215","-1.309155609872606","-796.2124547958374","-0.4914891696270602","16.81519606171684","0.0031139251966142297","269446355.9083858","1663249.1105455917","796.2128300666809","212.0834429264069","1.309157055101277","0.0003752708435058594","18313.56943417516","113.04672490231582","0.0002341270446777344","0.0000014452286708502125","-14711.934956610308","-905846.6914460284","-2121700.8157560355","-1309.6918615777995","run_ci2qcxsc","true","676.7985860817408","0.12533307149661868"
"run_ukbnqgvs","finished","-","adelemyers","","2023-08-10T01:56:34.000Z","188","","synthetic","180","80","8","10","42","0.5","1","-18532.06012628542","-441.23952681631954","-53.12516927719116","-1.2648849827902655","-122.39878606796265","-0.29142568111419676","0.4679502342335302","0.002599723523519612","19105.294961889333","454.88797528307936","122.39910697937012","53.12526202201843","1.264887191000439","0.0003209114074707031","573.2348356039096","13.648448466759753","0.0000927448272705078","0.000002208210173107329","-32.328914740084976","-572810.0514138817","-381409.8945022288","-908.1187964338782","run_ukbnqgvs","true","9.590126022220492","0.053278477901224953"
"run_qbpuzksw","finished","-","adelemyers","","2023-08-10T01:25:46.000Z","1846","","synthetic","162000","1280","5","10","642","0.5","3","-4026916033314.4897","-6272454880.552164","-1202.303528547287","-1.8727469292013816","-623.5503189563751","-0.09712621790597745","47.93944966592999","0.000295922528802037","4026918347667.6494","6272458485.463629","623.5507171154022","1202.3037567138672","1.8727472846010391","0.0003981590270996094","2314353.159993465","3604.911464164276","0.0002281665802001953","3.55399657632703e-7","-1739974.7380498576","-5269411.179728318","-1566083.591017964","-243.9382540526424","run_qbpuzksw","true","3841.1437301964825","0.023710763766644955"
"run_wm5razv6","finished","-","adelemyers","","2023-08-10T01:14:21.000Z","683","","synthetic","5400","320","5","10","162","0.5","2","-269568871.2528377","-1664005.3781039366","-230.00881934165955","-1.4198075268003676","-437.74054169654846","-0.2702102109237953","7.723364495170101","0.0014302526842907594","269594582.6667151","1664164.0905352782","437.7409071922302","230.0090582370758","1.4198090014634308","0.0003654956817626953","25711.413877376883","158.7124313418326","0.0002388954162597656","0.0000014746630633318866","-10484.404807081715","-962801.3083832336","-1197662.6908023483","-739.2979572854002","run_wm5razv6","true","310.8594244717564","0.0575665600873623"
"run_ao0939lc","finished","-","adelemyers","","2023-08-10T01:11:47.000Z","153","","synthetic","180","80","5","10","42","0.5","1","-16412.934480350414","-390.7841542940575","-66.59887456893921","-1.5856874897366475","-71.42488527297974","-0.17005925064995175","0.48273709196104847","0.002681872733116936","17012.50247673872","405.0595827794933","71.42527365684509","66.59902954101562","1.585691179547991","0.0003883838653564453","599.5679963883056","14.275428485435848","0.00015497207641601562","0.0000036898113432384673","-27.37460067785323","-429747.5784615385","-183902.81276856968","-437.8638399251659","run_ao0939lc","true","9.89316642845475","0.054962035713637496"
"run_fmupig9y","finished","-","adelemyers","","2023-08-10T00:36:34.000Z","2111","","synthetic","162000","1280","3","10","642","0.5","3","-3828096111589.979","-5962766528.956353","-1835.248155117035","-2.858641986163606","-257.27605724334717","-0.040074152218589905","13.56063856721899","0.00008370764547666043","3828098806213.8535","5962770726.189803","257.27644395828247","1835.24831032753","2.8586422279245016","0.0003867149353027344","2694623.874344314","4197.233449134445","0.0001552104949951172","2.4176089563102364e-7","-1420642.0970427548","-11824252.96159754","-665286.0641183724","-103.62711279102372","run_fmupig9y","true","1086.5448429824685","0.006707066931990545"
"run_3seqj2eh","finished","-","adelemyers","","2023-08-10T00:29:53.000Z","399","","synthetic","5400","320","3","10","162","0.5","2","-274418919.0197824","-1693943.944566558","-173.7400984764099","-1.072469743681543","-211.1481945514679","-0.13033839169843697","3.8058445949757367","0.0007047860361066179","274453812.26138157","1694159.3349467998","211.14870238304135","173.74054956436157","1.072472528175071","0.0005078315734863281","34893.241599143075","215.39038024162392","0.00045108795166015625","0.0000027844935287663967","-7864.529245300091","-385157.922832981","-415783.90469483566","-256.6567312931084","run_3seqj2eh","true","153.18229007098623","0.02836709075388634"
"run_26ef139k","finished","-","adelemyers","","2023-08-10T00:28:35.000Z","77","","synthetic","180","80","3","10","42","0.5","1","-18924.369326696957","-450.5802220642133","-37.362664222717285","-0.8895872433980306","-24.395336151123047","-0.05808413369315011","0.3561350334250149","0.001978527963472305","19649.980571043485","467.8566802629402","24.395699739456177","37.362815380096436","0.8895908423832485","0.0003635883331298828","725.6112443465272","17.27645819872684","0.00015115737915039062","0.0000035989852178664434","-26.080589949704972","-247177.2429022082","-67096.03672131148","-159.75246838407494","run_26ef139k","true","7.298596307079007","0.04054775726155004"
"run_a5mfypkx","finished","-","adelemyers","","2023-08-10T00:01:46.000Z","1607","","synthetic","162000","1280","8","10","642","0.1","3","-726531562419.4011","-1131669100.3417463","-489.45690417289734","-0.7623939317334849","-1099.5747094154358","-0.17127331922358813","34.766945939828446","0.0002146107774063484","726532022942.6968","1131669817.667752","1099.5751597881315","489.45712900161743","0.7623942819339835","0.0004503726959228515","460523.2956833419","717.3260057372927","0.00022482872009277344","3.502004985868745e-7","-1577621.7386383158","-2177021.262990456","-2441477.290629963","-380.29241287071073","run_a5mfypkx","true","2785.698153513866","0.017195667614283126"
"run_t2d4o58d","finished","-","adelemyers","","2023-08-09T23:48:57.000Z","767","","synthetic","5400","320","8","10","162","0.1","2","-61084585.34626335","-377065.3416436009","-108.29089260101318","-0.6684623000062542","-643.7896583080292","-0.3974010236469316","1.0767858565614623","0.0001994047882521227","61093745.1905229","377121.88389211666","643.790030002594","108.29104328155518","0.6684632301330566","0.00037169456481933594","9159.844259551552","56.54224851575033","0.0001506805419921875","9.301268024209104e-7","-6668.736237798646","-718678.6772151899","-1732039.473380372","-1069.160168753316","run_t2d4o58d","true","43.33979470467183","0.008025887908272562"
"run_y146jyal","finished","-","adelemyers","","2023-08-09T23:45:33.000Z","202","","synthetic","180","80","8","10","42","0.1","1","-55335.46938404856","-1317.51117581068","-40.88147258758545","-0.9733683949425108","-148.11878490447998","-0.3526637735820952","0.060331967254773945","0.00033517759585985525","55517.38205319789","1321.842429838045","148.11909437179563","40.8815553188324","0.9733703647341048","0.0003094673156738281","181.9126691493383","4.3312540273651985","0.00008273124694824219","0.0000019697915940057666","-304.1870016135147","-494147.9077809798","-478624.97072419105","-1139.5832636290263","run_y146jyal","true","1.2364373961463109","0.0068690966452572815"
"run_zlpo7mll","finished","-","adelemyers","","2023-08-09T23:21:20.000Z","1452","","synthetic","162000","1280","5","10","642","0.1","3","-760055435487.4668","-1183886971.1642785","-853.2315738201141","-1.3290211430219847","-580.8062777519226","-0.09046826756260476","19.25632330600692","0.00011886619324695628","760055954888.484","1183887780.200131","580.8066437244415","853.2317223548889","1.3290213743845622","0.0003659725189208984","519401.01721642946","809.0358523620397","0.00014853477478027344","2.3136257753936674e-7","-1463330.6641576309","-5744321.995184591","-1587021.5596091205","-247.19961987681003","run_zlpo7mll","true","1542.911027326037","0.009524142143987882"
"run_lw0jyl1j","finished","-","adelemyers","","2023-08-09T23:11:38.000Z","580","","synthetic","5400","320","5","10","162","0.1","2","-678105762.5406672","-4185838.0403744886","-241.7435998916626","-1.492244443775695","-325.38497161865234","-0.20085492075225453","1.3032336015558967","0.00024133955584368456","678114586.5863824","4185892.509792484","325.385347366333","241.7439126968384","1.4922463746718415","0.0003757476806640625","8824.045715220485","54.46941799518818","0.00031280517578125","0.0000019308961467978396","-76847.48973716343","-772824.8079268293","-865966.6802030457","-534.5473334586702","run_lw0jyl1j","true","52.454140625535494","0.009713729745469536"
"run_eq4cluzg","finished","-","adelemyers","","2023-08-09T23:09:51.000Z","105","","synthetic","180","80","5","10","42","0.1","1","-48963.6911154556","-1165.8021694156096","-29.251659393310547","-0.6964680807931083","-63.37368440628052","-0.1508897247768584","0.02789691812293728","0.00015498287846076264","49134.451061239175","1169.8678824104566","63.374001264572144","29.251793384552","0.6964712710607619","0.00031685829162597656","170.75994578357205","4.065712994846954","0.00013399124145507812","0.0000031902676536923364","-286.73990783244994","-218310.23487544485","-200006.3942814146","-476.2057006700348","run_eq4cluzg","true","0.5717166930554887","0.0031762038503082702"
"run_fdgf2ym1","finished","-","adelemyers","","2023-08-09T22:50:06.000Z","1183","","synthetic","162000","1280","3","10","642","0.1","3","-770985761423.668","-1200912400.971445","-940.4590437412262","-1.4648894762324396","-222.73084211349487","-0.034693277587771784","16.08499151204272","0.0000992900710619921","770986294075.3256","1200913230.6469245","222.7314932346344","940.4592039585114","1.4648897257920737","0.0006511211395263672","532651.6575979086","829.6754791244683","0.00016021728515625","2.4955963419976633e-7","-1447448.3472004407","-5869897.513392857","-342072.816550714","-53.282370179238946","run_fdgf2ym1","true","1288.8083765520623","0.007955607262667051"
"run_jl6uzzfc","finished","-","adelemyers","","2023-08-09T22:44:53.000Z","311","","synthetic","5400","320","3","10","162","0.1","2","-479622971.19429594","-2960635.624656148","-174.8944845199585","-1.0795955834565338","-120.42575883865356","-0.07433688817200837","1.136432183555531","0.0002104504043621354","479632250.0678307","2960692.901653276","120.42612862586977","174.89469170570374","1.0795968623808871","0.00036978721618652344","9278.873534729144","57.27699712795768","0.0002071857452392578","0.000001278924353328752","-51689.78426089697","-844143.4246260069","-325662.30947775627","-201.0261169615779","run_jl6uzzfc","true","45.74051305647635","0.008470465380828953"
"run_sgff0nzk","finished","-","adelemyers","","2023-08-09T22:43:33.000Z","78","","synthetic","180","80","3","10","42","0.1","1","-41158.060152537095","-979.9538131556452","-40.33370757102966","-0.9603263707388014","-24.311928033828735","-0.05788554293768747","0.11196071490138151","0.0006220039716743418","41311.98251108496","983.6186312163084","24.312253713607788","40.33389163017273","0.9603307530993508","0.0003256797790527344","153.92235854786082","3.664818060663353","0.00018405914306640625","0.0000043823605492001485","-267.3949421047843","-219134.49611398965","-74649.79282576867","-177.73760196611588","run_sgff0nzk","true","2.2945118666321913","0.012747288147956618"
"run_3n4y0qz7","finished","-","adelemyers","","2023-08-09T22:11:33.000Z","1919","","synthetic","162000","1280","8","10","642","0.01","3","-755463781101.9587","-1176734861.5295308","-415.7173104286194","-0.6475347514464477","-1484.8396508693695","-0.23128343471485507","0.3424318364551466","0.000002113776768241646","755463849876.9454","1176734968.6556785","1484.8400120735168","415.7174575328827","0.6475349805808142","0.0003612041473388672","68774.9866569096","107.12614744066916","0.00014710426330566406","2.2913436651972597e-7","-10984571.830899216","-2826004.5024311184","-4110804.5458745873","-640.3122345599046","run_3n4y0qz7","true","27.43731750750871","0.00016936615745375747"
"run_weipegws","finished","-","adelemyers","","2023-08-09T22:00:20.000Z","670","","synthetic","5400","320","8","10","162","0.01","2","-51917840.226053394","-320480.4952225518","-88.42292737960815","-0.5458205393802973","-568.2698237895966","-0.35078384184543","0.005324678399729717","9.860515555055032e-7","51919011.35261284","320487.7243988447","568.2702980041504","88.42319846153259","0.5458222127255098","0.0004742145538330078","1171.1265594431725","7.229176292859088","0.00027108192443847656","0.0000016733452125831886","-44331.53685007231","-326185.25769569044","-1198339.062342886","-739.7154705820283","run_weipegws","true","0.21431417148216805","0.00003968780953373482"
"run_w7iucx4c","finished","-","adelemyers","","2023-08-09T21:58:00.000Z","138","","synthetic","180","80","8","10","42","0.01","1","-3106.155700353376","-73.95608810365181","-19.49824094772339","-0.4642438320886521","-106.0028829574585","-0.2523878165653774","1.0702043726591676e-15","5.9455798481064866e-18","3124.0288619430185","74.38163957007187","106.0032103061676","19.498393535614017","0.464247465133667","0.0003273487091064453","17.8731615896425","0.42555146642005953","0.000152587890625","0.000003633045014880952","-173.78882212721635","-127783.671875","-323822.51711580483","-771.0059931328686","run_w7iucx4c","true","2.1932663032306342e-14","1.2184812795725745e-16"
"run_encie3q7","finished","-","adelemyers","","2023-08-09T21:38:46.000Z","1152","","synthetic","162000","1280","5","10","642","0.01","3","-772079939266.2731","-1202616727.8290858","-433.1242415904999","-0.6746483513870715","-701.0389187335968","-0.10919609326068486","0.5586664626650791","0.0000034485584115128343","772080008490.7366","1202616835.6553528","701.039370059967","433.12446880340576","0.6746487053012551","0.0004513263702392578","69224.4635553012","107.82626722009532","0.00022721290588378904","3.539141836196092e-7","-11153281.65236677","-1906248.4144805877","-1553285.969889065","-241.9448551229073","run_encie3q7","true","44.76309584884732","0.00027631540647436617"
"run_vbory9zi","finished","-","adelemyers","","2023-08-09T21:33:23.000Z","322","","synthetic","5400","320","5","10","162","0.01","2","-48999662.41252088","-302467.0519291412","-77.15279912948608","-0.4762518464783091","-231.5227043628693","-0.14291524960670943","0.0013129981169857552","2.431477994418065e-7","49000786.811680675","302473.99266469554","231.52315878868103","77.15295338630676","0.4762527986809059","0.0004544258117675781","1124.3991597978074","6.940735554307453","0.00015425682067871094","9.522025967821664e-7","-43578.52990688123","-500158.10510046367","-509484.0529905561","-314.49632900651613","run_vbory9zi","true","0.05284715479036865","0.000009786510146364563"
"run_qh28hf1r","finished","-","adelemyers","","2023-08-09T21:31:21.000Z","120","","synthetic","180","80","5","10","42","0.01","1","-3886.84552849584","-92.54394115466286","-17.82866930961609","-0.4244921264194307","-87.7776460647583","-0.20899439539228168","0.0006736056965739992","0.000003742253869855551","3908.6546705747505","93.06320644225596","87.77796030044556","17.828856468200684","0.4244965825762067","0.0003142356872558594","21.809142078910256","0.5192652875931013","0.00018715858459472656","0.000004456156776064918","-178.2209274639223","-95259.69299363055","-279336.9742033384","-665.0880338174724","run_qh28hf1r","true","0.01380480881692738","0.00007669338231626322"
"run_d9panv90","finished","-","adelemyers","","2023-08-09T21:17:21.000Z","838","","synthetic","162000","1280","3","10","642","0.01","3","-732937887846.7904","-1141647800.3844087","-523.966835975647","-0.8161477195882352","-292.63733553886414","-0.045582139492034913","0.3921931648425846","0.0000024209454619912628","732937956483.8412","1141647907.2957027","292.63780879974365","523.9670515060425","0.8161480553053622","0.0004732608795166016","68637.05072595415","106.91129396566066","0.0002155303955078125","3.357171269592095e-7","-10678458.355869304","-2431057.738938053","-618342.5425692695","-96.31503778337532","run_d9panv90","true","31.424439092625637","0.00019397801909028172"
"run_0evucj64","finished","-","adelemyers","","2023-08-09T21:14:36.000Z","164","","synthetic","5400","320","3","10","162","0.01","2","-48141632.12361542","-297170.56866429275","-72.05705904960632","-0.44479666080003905","-77.3761637210846","-0.04776306402536086","0.0006498580487661178","1.2034408310483662e-7","48142777.43749744","297177.6385030706","77.37654423713684","72.05721044540405","0.4447975953420003","0.00038051605224609375","1145.3138820155252","7.0698387778736125","0.0001513957977294922","9.345419612931616e-7","-42033.57077877699","-475951.5133858268","-203345.33395989976","-125.52181108635789","run_0evucj64","true","0.026156281909795423","0.000004843755909221376"
"run_qt6dkd4i","finished","EVOLVING GEODESIC -- all runs before this do not have an evolving geodesic & should not be used.","adelemyers","","2023-08-09T21:13:47.000Z","47","","synthetic","180","80","3","10","42","0.01","1","-3592.9062022636176","-85.54538576818138","-17.93975019454956","-0.42713690939403715","-16.5520601272583","-0.039409666969662624","4.2446196535311533e-16","2.35812202973953e-18","3612.2300682424298","86.00547781529595","16.55243158340454","17.939846992492676","0.4271392141069685","0.0003714561462402344","19.323865978812","0.4600920471145714","0.00009679794311523438","0.000002304712931315104","-185.93102468228275","-185331.93596059113","-44559.93068035944","-106.09507304847484","run_qt6dkd4i","true","8.698881721991643e-15","4.832712067773135e-17"