"Name","State","Notes","User","Tags","Created","Runtime","Sweep","dataset_name","diameter","n_faces","n_steps","n_times","n_vertices","noise_factor","subdivisions","diff_dist","diff_dist_per_vertex","diff_duration","diff_duration_per_vertex","diff_seq_duration","diff_seq_duration_per_time_and_vertex","diff_seq_per_time_and_vertex","diff_seq_per_time_vertex_diameter","geodesic_dist","geodesic_dist_per_vertex","geodesic_duration","geodesic_regression_duration","geodesic_regression_duration_per_vertex","line_duration","linear_dist","linear_dist_per_vertex","linear_regression_duration","linear_regression_duration_per_vertex","relative_diff_dist","relative_diff_duration","relative_diff_seq_duration","relative_diff_seq_per_time_and_vertex","run_name"
"run_1bsy3km0","running","-","ninamiolane","","2023-07-06T09:29:11.000Z","2581","","synthetic","162000","1280","20","5","642","1","3","","","","","","","","","","","","","","","","","","","","","","",""
"run_c5ewczah","finished","-","ninamiolane","","2023-07-06T08:53:32.000Z","2137","","synthetic","5400","320","20","10","162","1","2","-56397612818.35974","-348133412.4590107","-163.44827365875244","-1.0089399608564966","-1961.5503990650177","-1.210833579669764","144.50293278230055","0.026759802367092692","56397738256.6645","348134186.76953393","1961.5507066249847","163.4483962059021","1.0089407173203833","0.0003075599670410156","125438.30475544532","774.3105231817611","0.00012254714965820312","7.564638867790316e-7","-449604.3926001121","-1333758.2645914396","-6377781.926356589","-3936.902423676907","run_c5ewczah"
"run_uu30semj","finished","-","ninamiolane","","2023-07-06T08:34:04.000Z","1167","","synthetic","5400","320","20","5","162","1","2","-53889596934.28099","-332651832.92766047","-142.40207433700562","-0.8790251502284298","-1010.4302513599396","-1.2474447547653575","193.49883017220947","0.03583311669855731","53889711859.95795","332652542.3454194","1010.4304873943328","142.40223503112793","0.8790261421674563","0.00023603439331054688","114925.67695909445","709.4177590067558","0.00016069412231445312","9.919390266324269e-7","-468908.24017910246","-886168.5311572701","-4280860.247474748","-5285.012651203392","run_uu30semj"
"run_76bkw2k3","finished","-","ninamiolane","","2023-07-06T08:25:48.000Z","494","","synthetic","180","80","20","10","42","1","1","-1761807.9056933892","-41947.80727841403","-18.905155658721924","-0.45012275377909344","-462.1526856422424","-1.1003635372434344","8.988010475150753","0.0499333915286153","1763830.782215174","41995.97100512319","462.1530072689056","18.905250549316406","0.4501250130789621","0.0003216266632080078","2022.8765217848695","48.16372670916356","0.00009489059448242188","0.0000022592998686290923","-870.941892260864","-199231.0804020101","-1436922.8005930318","-3421.2447633167426","run_76bkw2k3"
"run_mvg1ftc9","finished","-","ninamiolane","","2023-07-06T08:21:09.000Z","277","","synthetic","180","80","20","5","42","1","1","-1442037.5810105985","-34334.228119299965","-28.344722032546997","-0.6748743341082618","-236.2472803592682","-1.1249870493298486","13.536304501546844","0.07520169167526024","1444121.9785103996","34383.85663119999","236.24751567840576","28.34484624862671","0.6748772916339693","0.0002353191375732422","2084.397499801082","49.62851190002576","0.00012421607971191406","0.000002957525707426526","-691.8246549174113","-228188.8310940499","-1003944.1874366768","-4780.686606841318","run_mvg1ftc9"
"run_u261rppe","finished","-","ninamiolane","","2023-07-06T07:01:13.000Z","4794","","synthetic","162000","1280","10","10","642","1","3","-2023196025994158","-3151395679118.626","-1265.938607931137","-1.9718669905469424","-3505.572121858597","-0.5460392713175385","2045.447368565814","0.012626218324480331","2023196033030451","3151395690078.584","3505.57262635231","1265.938845396042","1.9718673604299717","0.0005044937133789062","7036293.047667573","10959.95801817379","0.00023746490478515625","3.69883029260368e-7","-287537203.50871646","-5331055.58935743","-6948693.370982987","-1082.3509923649513","run_u261rppe"
"run_r2pxb1vy","finished","-","ninamiolane","","2023-07-06T06:03:27.000Z","3464","","synthetic","162000","1280","10","5","642","1","3","-1654668886968481.2","-2577365867552.1514","-1133.7682092189789","-1.7659940953566649","-2307.4530963897705","-0.7188327403083398","3005.303499849698","0.018551256171911716","1654668894041945.2","2577365878570.0083","2307.4533746242523","1133.7683598995209","1.765994330061559","0.00027823448181152344","7073463.994012059","11017.856688492304","0.0001506805419921875","2.347048940688279e-7","-233926247.22048745","-7524317.30221519","-8293196.01713796","-2583.550161102168","run_r2pxb1vy"
"run_odflqhnl","finished","-","ninamiolane","","2023-07-06T05:42:48.000Z","1237","","synthetic","5400","320","10","10","162","1","2","-52627813413.21294","-324863045.7605737","-136.0508759021759","-0.8398202216183698","-1087.8562767505646","-0.6715162202163979","131.741295718083","0.024396536244089443","52627927775.5872","324863751.7011556","1087.856608390808","136.0510070323944","0.8398210310641631","0.00033164024353027344","114362.37427010643","705.9405819142372","0.00013113021850585938","8.094457932460455e-7","-460184.6870450074","-1037524.9690909092","-3280230.002156722","-2024.8333346646432","run_odflqhnl"
"run_z3i9x77n","finished","-","ninamiolane","","2023-07-06T05:28:54.000Z","832","","synthetic","5400","320","10","5","162","1","2","-40748449714.60783","-251533640.21362856","-186.2099792957306","-1.1494443166403123","-631.8846940994263","-0.7801045606165756","200.75632016257688","0.03717709632640312","40748568948.66768","251534376.2263437","631.8849375247955","186.21010971069336","1.1494451216709467","0.0002434253692626953","119234.05984991632","736.0127151229403","0.0001304149627685547","8.050306343737943e-7","-341751.75923640595","-1427826.8025594149","-2595804.6033300688","-3204.697041148233","run_z3i9x77n"
"run_o0ibhro8","finished","-","ninamiolane","","2023-07-06T05:23:55.000Z","298","","synthetic","180","80","10","10","42","1","1","-1447301.5047022875","-34459.559635768754","-32.30336046218872","-0.7691276300521124","-252.94013810157776","-0.6022384240513756","8.555300246938602","0.047529445816325566","1449226.9972989524","34505.4046975941","252.940465927124","32.3034610748291","0.769130025591169","0.00032782554626464844","1925.492596664646","45.845061825348715","0.00010061264038085938","0.000002395539056687128","-751.6525938397868","-321066.6208530806","-771569.3330909091","-1837.0698406926408","run_o0ibhro8"
"run_2wvadcl9","finished","-","ninamiolane","","2023-07-06T05:20:48.000Z","185","","synthetic","180","80","10","5","42","1","1","-1798024.1970471244","-42810.09992969344","-20.011821031570435","-0.4764719293231056","-153.495858669281","-0.7309326603299096","12.404711367844309","0.0689150631546906","1799934.3452214105","42855.57964812882","153.4960753917694","20.011932373046875","0.4764745803106399","0.0002167224884033203","1910.1481742862063","45.47971843538586","0.00011134147644042967","0.000002650987534295945","-941.300900763376","-179733.7494646681","-708259.9493949395","-3372.666425690188","run_2wvadcl9"
"run_n22cnpzs","finished","-","ninamiolane","","2023-07-06T03:14:23.000Z","7583","","synthetic","162000","1280","20","10","642","0.5","3","-315733691124947","-491797026674.37225","-732.7052795886993","-1.1412854822253884","-6826.5404489040375","-1.063324057461688","1028.2896228328736","0.0063474668076103314","315733694662428.1","491797032184.46747","6826.540959119797","732.7054831981659","1.14128579937409","0.0005102157592773438","3537481.1189744114","5510.0952008947215","0.0002036094665527344","3.171487017955364e-7","-89253816.62997672","-3598581.598360656","-13379713.042523364","-2084.067452106443","run_n22cnpzs"
"run_r0diafvt","finished","-","ninamiolane","","2023-07-06T01:47:33.000Z","5208","","synthetic","162000","1280","20","5","642","0.5","3","-330724948717631.7","-515147895198.8032","-794.026997089386","-1.2368021761516916","-4388.820918798447","-1.3672339310898587","1528.915932827157","0.009437752671772574","330724952316292.56","515147900804.194","4388.82129740715","794.0272405147552","1.2368025553189337","0.0003786087036132813","3598660.881095838","5605.390780523112","0.0002434253692626953","3.791672418422045e-7","-91902226.86860168","-3261890.9010773753","-11591970.488035263","-3611.205759512544","run_r0diafvt"
"run_24jx8ikr","finished","-","ninamiolane","","2023-07-06T01:16:58.000Z","1833","","synthetic","5400","320","20","10","162","0.5","2","-9400252384.479668","-58026249.28691153","-100.77250957489014","-0.6220525282400625","-1718.924697637558","-1.061064628171332","68.49340841048256","0.012683964520459732","9400311843.610563","58026616.31858373","1718.9250226020813","100.77262949943542","0.6220532685150335","0.0003249645233154297","59459.13089630396","367.0316721994072","0.00011992454528808594","7.402749709141107e-7","-158096.02735151982","-840299.2842942346","-5289576.474688188","-3265.1706633877707","run_24jx8ikr"
"run_45bas7cq","finished","-","ninamiolane","","2023-07-06T01:00:36.000Z","980","","synthetic","5400","320","20","5","162","0.5","2","-12904221695.692892","-79655689.47958575","-111.49079585075378","-0.6882147892021838","-855.0791912078857","-1.0556533224788711","103.09801083880537","0.0190922242294084","12904282930.07666","79656067.469609","855.0794293880463","111.49090933799744","0.6882154897407249","0.00023818016052246096","61234.38376758376","377.9900232566899","0.00011348724365234376","7.005385410638503e-7","-210734.8992793184","-982408.174369748","-3590052.124124124","-4432.163116202622","run_45bas7cq"
"run_44y30dj3","finished","-","ninamiolane","","2023-07-06T00:52:13.000Z","501","","synthetic","180","80","20","10","42","0.5","1","-596717.491758673","-14207.559327587453","-23.811861276626587","-0.5669490780149188","-465.91635179519653","-1.1093246471314204","4.9022642596005435","0.02723480144222524","597820.8195428129","14233.82903673364","465.91668152809143","23.811968326568604","0.566951626823062","0.00032973289489746094","1103.3277841398988","26.269709146188067","0.00010704994201660156","0.000002548808143252418","-540.8342836429567","-222436.9376391982","-1413011.4374548085","-3364.3129463209725","run_44y30dj3"
"run_ua3ua07o","finished","-","ninamiolane","","2023-07-06T00:47:03.000Z","308","","synthetic","180","80","20","5","42","0.5","1","-385126.3267473214","-9169.674446364796","-16.02660894393921","-0.38158592723664786","-279.96377539634705","-1.3331608352207005","5.929813256294585","0.032943406979414364","386042.7635076252","9191.49436922917","279.9640793800354","16.02672052383423","0.38158858390081496","0.0003039836883544922","916.4367603037708","21.8199228643755","0.00011157989501953124","0.0000026566641671316963","-420.2432109114258","-143633.4829059829","-920982.888627451","-4385.632802987862","run_ua3ua07o"
"run_gnhlxc5k","finished","-","ninamiolane","","2023-07-05T23:41:04.000Z","3957","","synthetic","162000","1280","10","10","642","0.5","3","-369055805531591.9","-574853279644.2241","-760.2405705451965","-1.1841753435283435","-3168.761880874634","-0.4935766169586657","1043.12388908097","0.0064390363523516665","369055809120124.5","574853285233.8387","3168.7623901367188","760.2408046722412","1.1841757082122135","0.0005092620849609375","3588532.5990945655","5589.6146403342145","0.0002341270446777344","3.6468387021453954e-7","-102843096.82032973","-3247128.376782078","-6222261.531835206","-969.1996155506552","run_gnhlxc5k"
"run_pat42511","finished","-","ninamiolane","","2023-07-05T22:46:31.000Z","3271","","synthetic","162000","1280","10","5","642","0.5","3","-339014599838575.3","-528060124359.15155","-931.8260161876678","-1.451442392815682","-2316.3832545280457","-0.7216147210367744","1532.8644014494448","0.009462125934873116","339014603446533.06","528060129979.02344","2316.3836319446564","931.82626247406","1.4514427764393458","0.00037741661071777344","3607957.750190435","5619.87188503183","0.00024628639221191406","3.836236638814861e-7","-93963018.2256656","-3783505.8925459823","-6137470.341124447","-1911.984529945311","run_pat42511"
"run_cfqdo790","finished","-","ninamiolane","","2023-07-05T22:27:35.000Z","1134","","synthetic","5400","320","10","10","162","0.5","2","-10000450630.684011","-61731176.73261736","-128.7933850288391","-0.7950208952397476","-992.911063671112","-0.6129080639945136","70.09779560528378","0.012981073260237737","10000511482.454432","61731552.36082982","992.9113893508912","128.79351115226746","0.7950216737794288","0.0003256797790527344","60851.770420301895","375.62821247099936","0.00012612342834472656","7.785396811402874e-7","-164341.16150789222","-1021169.3950850662","-3048734.1478770133","-1881.9346591833416","run_cfqdo790"
"run_7qwyx4ey","finished","-","ninamiolane","","2023-07-05T22:14:47.000Z","767","","synthetic","5400","320","10","5","162","0.5","2","-9249128806.668184","-57093387.69548262","-119.70752358436584","-0.7389353307676904","-633.596250295639","-0.7822175929575791","95.83415869040606","0.01774706642414927","9249185726.81988","57093739.05444371","633.5964863300323","119.70765018463136","0.7389361122508108","0.00023603439331054688","56920.15169626546","351.3589610880584","0.0001266002655029297","7.814831203884548e-7","-162493.0456268447","-945555.0753295668","-2684338.6737373737","-3313.998362638733","run_7qwyx4ey"
"run_0kqjbmso","finished","-","ninamiolane","","2023-07-05T22:09:35.000Z","310","","synthetic","180","80","10","10","42","0.5","1","-470038.4939578074","-11191.39271328113","-24.355363845825195","-0.5798896153767904","-273.5286023616791","-0.6512585770516168","3.878133301800987","0.021545185010005484","470911.35952315497","11212.175226741783","273.5288944244385","24.355469465255737","0.5798921301251366","0.00029206275939941406","872.8655653475709","20.78251346065645","0.0001056194305419922","0.000002514748346237909","-538.5004433880266","-230595.48532731377","-936540.4987755102","-2229.8583304178815","run_0kqjbmso"
"run_nleqri73","finished","-","ninamiolane","","2023-07-05T22:06:48.000Z","165","","synthetic","180","80","10","5","42","0.5","1","-481514.9174975974","-11464.640892799938","-18.5300555229187","-0.441191798164731","-134.40936946868896","-0.6400446165175665","6.066605641017566","0.03370336467231981","482449.093714899","11486.88318368807","134.40958547592163","18.530152082443237","0.4411940972010295","0.0002160072326660156","934.1762173015808","22.24229088813287","0.0000965595245361328","0.000002299036298479353","-515.4433484599722","-191902.92839506172","-622244.7637969095","-2963.070303794807","run_nleqri73"
"run_1dfhdt9c","finished","-","ninamiolane","","2023-07-05T19:59:33.000Z","7633","","synthetic","162000","1280","20","10","642","0.1","3","-19595671562449.207","-30522852901.011227","-637.7611320018768","-0.9933974018720824","-6972.41574382782","-1.0860460660167943","205.4042388659024","0.0012679274004068048","19595672269101.516","30522854001.715755","6972.416263103485","637.7613542079926","0.9933977479875272","0.0005192756652832031","706652.3081945936","1100.7045298981209","0.00022220611572265625","3.461154450508664e-7","-27730287.349536356","-2870133.119098712","-13427195.245179065","-2091.4634338285146","run_1dfhdt9c"
"run_protpbx7","finished","-","ninamiolane","","2023-07-05T18:49:20.000Z","4211","","synthetic","162000","1280","20","5","642","0.1","3","-16388923907098.707","-25527918858.409203","-347.30855560302734","-0.5409790585716937","-3841.4721043109894","-1.1967202817168192","301.3175334766667","0.0018599847745473257","16388924616337.248","25527919963.14213","3841.472434282303","347.30872869491577","0.5409793281852271","0.0003299713134765625","709238.5398769366","1104.7329281572222","0.00017309188842773438","2.696135333765333e-7","-23107774.021900207","-2006498.1597796143","-11641836.570086705","-3626.740364512992","run_protpbx7"
"run_cer36k6g","finished","-","ninamiolane","","2023-07-05T18:16:19.000Z","1979","","synthetic","5400","320","20","10","162","0.1","2","-1022692215.1574668","-6312914.908379424","-205.73277306556705","-1.2699553892936235","-1760.2621347904203","-1.0865815646854449","14.125718842189649","0.00261587385966475","1022704501.0475128","6312990.747206869","1760.2624719142914","205.73291087150577","1.2699562399475663","0.0003371238708496094","12285.890046033432","75.83882744465082","0.00013780593872070312","8.506539427203896e-7","-83241.19875121694","-1492916.5968858132","-5221410.5466760965","-3223.0929300469734","run_cer36k6g"
"run_zip8in8p","finished","-","ninamiolane","","2023-07-05T18:02:34.000Z","823","","synthetic","5400","320","20","5","162","0.1","2","-1003354531.7781","-6193546.492457408","-219.39981365203855","-1.3543198373582628","-590.8840804100037","-0.7294865190246959","19.53010317203788","0.0036166857725996072","1003366131.9265794","6193618.098312219","590.8843066692352","219.39995789527893","1.354320727748635","0.0002262592315673828","11600.148479180212","71.60585480975439","0.0001442432403564453","8.903903725706501e-7","-86494.9731961541","-1521040.5223140495","-2611535.7871443625","-3224.1182557337806","run_zip8in8p"
"run_2vabdvie","finished","-","ninamiolane","","2023-07-05T17:53:06.000Z","566","","synthetic","180","80","20","10","42","0.1","1","-32596.096391475516","-776.0975331303695","-70.36933302879333","-1.675460310209365","-482.92936277389526","-1.149831816128322","0.8035831986168989","0.004464351103427216","32782.72717111689","780.5411231218307","482.929661989212","70.36944675445557","1.6754630179632275","0.00029921531677246094","186.63077964137295","4.443589991461262","0.00011372566223144533","0.00000270775386265346","-174.65552281414514","-618763.8888888889","-1613986.1019920318","-3842.8240523619806","run_2vabdvie"
"run_mq2kfqah","finished","-","ninamiolane","","2023-07-05T17:47:42.000Z","322","","synthetic","180","80","20","5","42","0.1","1","-49661.3935636082","-1182.414132466862","-50.15842604637146","-1.1942482391993203","-258.0193588733673","-1.2286636136827014","1.3988071326404412","0.00777115073689134","49881.948225198634","1187.6654339333008","258.0195965766907","50.1585373878479","1.1942508901868547","0.0002377033233642578","220.5546615904293","5.251301466438793","0.00011134147644042967","0.000002650987534295945","-225.1659212527984","-450491.83511777304","-1085468.033099298","-5168.8953957109425","run_mq2kfqah"
"run_flhq4vy1","finished","-","ninamiolane","","2023-07-05T16:14:43.000Z","5577","","synthetic","162000","1280","10","10","642","0.1","3","-20586363018657.176","-32065986010.36943","-665.9741199016571","-1.0373428658904316","-4887.285014867783","-0.7612593481102465","209.20584208695763","0.0012913940869565283","20586363738384.57","32065987131.44014","4887.285495519638","665.9743037223816","1.0373431522155476","0.00048065185546875","719727.3964567106","1121.0707109917612","0.0001838207244873047","2.863251160238391e-7","-28603000.413775943","-3622954.494163424","-10168035.26140873","-1583.8061154842258","run_flhq4vy1"
"run_nd8owogy","finished","-","ninamiolane","","2023-07-05T15:28:45.000Z","2756","","synthetic","162000","1280","10","5","642","0.1","3","-20133504232766.77","-31360598493.40618","-608.6045672893524","-0.9479821920394896","-2124.0313954353333","-0.6616920235001038","302.6990723504976","0.001868512792287022","20133504945257.65","31360599603.20506","2124.0317997932434","608.6047947406769","0.947982546325042","0.00040435791015625","712490.8799489068","1109.7988784250886","0.00022745132446289065","3.542855521228826e-7","-28257911.503668025","-2675757.4119496853","-5252849.8691037735","-1636.401828381238","run_nd8owogy"
"run_06yyoxpm","finished","-","ninamiolane","","2023-07-05T15:15:18.000Z","805","","synthetic","5400","320","10","10","162","0.1","2","-995823428.4539356","-6147058.200332936","-185.59767961502075","-1.1456646889816096","-605.1950228214264","-0.3735771745811274","13.462860663248604","0.002493122345046038","995835115.66019","6147130.3435814185","605.1954107284546","185.59784531593323","1.1456657118267484","0.0003879070281982422","11687.206254261151","72.14324848309353","0.00016570091247558594","0.0000010228451387381848","-85206.28512830932","-1120076.3884892086","-1560154.827904118","-963.0585357432828","run_06yyoxpm"
"run_nyjhg4i6","finished","-","ninamiolane","","2023-07-05T15:01:50.000Z","807","","synthetic","5400","320","10","5","162","0.1","2","-982592936.5269512","-6065388.497079945","-144.73375034332275","-0.8934182119958195","-649.100994348526","-0.8013592522821309","20.07336852933459","0.003717290468395295","982604889.1031674","6065462.278414614","649.1012630462646","144.73389148712158","0.8934190832538369","0.00026869773864746094","11952.576216308937","73.78133466857368","0.000141143798828125","8.712580174575617e-7","-82207.62777368717","-1025434.7094594594","-2415729.278615794","-2982.3818254515977","run_nyjhg4i6"
"run_76col3c1","finished","-","ninamiolane","","2023-07-05T14:58:09.000Z","219","","synthetic","180","80","10","10","42","0.1","1","-48556.53204115133","-1156.1079057416982","-28.494900226593018","-0.6784500053950718","-177.6784470081329","-0.4230439214479356","0.8241776574905182","0.004578764763836212","48748.95226893558","1160.6893397365614","177.67877340316772","28.49501085281372","0.6784526393527076","0.00032639503479003906","192.42022778425812","4.581433994863288","0.000110626220703125","0.0000026339576357886904","-252.34629747758635","-257578.1767241379","-544366.2680788897","-1296.1101620925945","run_76col3c1"
"run_d6b9lxta","finished","-","ninamiolane","","2023-07-05T14:55:13.000Z","174","","synthetic","180","80","10","5","42","0.1","1","-47404.93336350624","-1128.6888896072912","-27.84768772125244","-0.6630401838393438","-132.44860863685608","-0.6307076601755052","1.1891038441134825","0.006606132467297124","47593.38519480283","1133.175837971496","132.44891571998596","27.847848415374756","0.6630440098898751","0.0003070831298828125","188.45183129659924","4.486948364204744","0.00016069412231445312","0.000003826050531296503","-251.5493377663011","-173296.24332344215","-431311.9013975155","-2053.866197131026","run_d6b9lxta"
"run_o18y2wvg","finished","-","ninamiolane","","2023-07-05T12:42:23.000Z","7969","","synthetic","162000","1280","20","10","642","0.01","3","-725215292001.6707","-1129618834.893568","-424.5399975776672","-0.6612772547938742","-7520.15807890892","-1.1713641867459377","20.39744361315118","0.00012591014576019246","725215364369.1315","1129618947.6154697","7520.158617496491","424.5401902198791","0.6612775548596248","0.0005385875701904297","72367.46076520975","112.72190150344196","0.0001926422119140625","3.000657506449572e-7","-10021289.738969447","-2203774.5173267326","-13962739.756972112","-2174.8815820828836","run_o18y2wvg"
"run_1pu2oal9","finished","-","ninamiolane","","2023-07-05T11:37:26.000Z","3896","","synthetic","162000","1280","20","5","642","0.01","3","-738926826805.0363","-1150976365.7399318","-498.4071366786957","-0.7763351038608967","-3373.744405269623","-1.0510107181525306","29.825970831506755","0.00018411093105868368","738926898529.4836","1150976477.460255","3373.7446846961975","498.40727615356445","0.7763353211114711","0.00027942657470703125","71724.44736611057","111.72032300017224","0.00013947486877441406","2.172505744149752e-7","-10302300.73482832","-3573454.781196581","-12073813.697952218","-3761.312678489788","run_1pu2oal9"
"run_8vu0znns","finished","-","ninamiolane","","2023-07-05T11:12:51.000Z","1473","","synthetic","5400","320","20","10","162","0.01","2","-50127040.27489484","-309426.1745363879","-110.50265550613403","-0.6821151574452718","-1349.0184664726255","-0.8327274484398924","1.3565613980862217","0.00025121507371967067","50128251.75587615","309433.6528140503","1349.0187962055206","110.50278401374815","0.6821159507021491","0.00032973289489746094","1211.48098131012","7.478277662408147","0.0001285076141357422","7.932568773811246e-7","-41376.66298375271","-859891.8923933209","-4091246.240057845","-2525.4606420110154","run_8vu0znns"
"run_ok76w32a","finished","-","ninamiolane","","2023-07-05T11:02:12.000Z","637","","synthetic","5400","320","20","5","162","0.01","2","-48892853.13576032","-301807.73540592793","-106.4592616558075","-0.6571559361469599","-518.046240568161","-0.6395632599606926","1.9534866345400663","0.0003617567841740864","48894037.607963614","301815.0469627384","518.0464816093445","106.45938062667848","0.6571566705350522","0.0002410411834716797","1184.4722032886389","7.311556810423696","0.00011897087097167967","7.343880924177758e-7","-41278.17689601437","-894834.6833667335","-2149202.1948565776","-2653.3360430328116","run_ok76w32a"
